Tipo de evento,Departamento,Municipio,Corregimiento,Año,Mes,Evento,COD_DANE_MUNI,COD_DANE_DEPTO,Tipo de lugar,Tipo de area,Rotulo
Desminado militar en operaciones,TOLIMA,DOLORES,DOLORES,2004,4,incidente,73236,73,,Rural,1
Desminado militar en operaciones,NARIÑO,TUMACO,TUMACO,2004,4,incidente,52835,52,,Rural,1
Desminado militar en operaciones,CUNDINAMARCA,LA PALMA,LA PALMA,2004,4,incidente,25394,25,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2004,4,incidente,18150,18,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2004,7,incidente,73555,73,,Rural,1
Desminado militar en operaciones,GUAVIARE,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,2004,4,incidente,95001,95,,Rural,1
Desminado militar en operaciones,NARIÑO,CUMBITARA,CUMBITARA,2004,7,incidente,52233,52,,Rural,1
Desminado militar en operaciones,NARIÑO,BARBACOAS,BARBACOAS,2004,7,incidente,52079,52,,Rural,1
Desminado militar en operaciones,CUNDINAMARCA,SILVANIA,SILVANIA,2004,7,incidente,25743,25,,Rural,1
Desminado militar en operaciones,CALDAS,NORCASIA,NORCASIA,2004,7,incidente,17495,17,,Rural,1
Desminado militar en operaciones,ARAUCA,SARAVENA,SARAVENA,2004,7,incidente,81736,81,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO GUZMÁN,PUERTO GUZMÁN,2004,4,incidente,86571,86,,Rural,1
Desminado militar en operaciones,CUNDINAMARCA,LA PALMA,LA PALMA,2004,4,incidente,25394,25,,Rural,1
Desminado militar en operaciones,GUAVIARE,MIRAFLORES,MIRAFLORES,2004,4,incidente,95200,95,,Rural,1
Desminado militar en operaciones,GUAVIARE,EL RETORNO,EL RETORNO,2004,4,incidente,95025,95,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2004,8,incidente,5361,5,,Rural,1
Desminado militar en operaciones,GUAVIARE,CALAMAR,CALAMAR,2004,4,incidente,95015,95,,Rural,1
Desminado militar en operaciones,CUNDINAMARCA,GUADUAS,GUADUAS,2004,7,incidente,25320,25,,Rural,1
Desminado militar en operaciones,CUNDINAMARCA,TIBACUY,TIBACUY,2004,7,incidente,25805,25,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,CAMPO HERMOSO,2004,4,incidente,18753,18,,Rural,1
Desminado militar en operaciones,META,MESETAS,MESETAS,2004,7,incidente,50330,50,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2004,4,incidente,18410,18,,Rural,1
Desminado militar en operaciones,META,MESETAS,MESETAS,2004,4,incidente,50330,50,,Rural,1
Desminado militar en operaciones,CUNDINAMARCA,PAIME,PAIME,2004,4,incidente,25518,25,,Rural,1
Desminado militar en operaciones,BOGOTA DC,Bogotá DC,BOGOTÁ,2004,4,incidente,11001,11,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,SONSÓN,SONSÓN,2004,4,incidente,5756,5,,Rural,1
Desminado militar en operaciones,META,LA MACARENA,LA MACARENA,2004,4,incidente,50350,50,,Rural,1
Desminado militar en operaciones,META,LA MACARENA,LA MACARENA,2004,4,incidente,50350,50,,Rural,1
Desminado militar en operaciones,CAUCA,INZÁ,INZÁ,2004,4,incidente,19355,19,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,NARIÑO,NARIÑO,2004,4,incidente,5483,5,,Rural,1
Desminado militar en operaciones,META,LA MACARENA,LA MACARENA,2004,4,incidente,50350,50,,Rural,1
Desminado militar en operaciones,NARIÑO,TUMACO,TUMACO,2004,7,incidente,52835,52,,Rural,1
Desminado militar en operaciones,CAQUETA,PUERTO RICO,PUERTO RICO,2004,7,incidente,18592,18,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,TIBÚ,TIBÚ,2004,7,incidente,54810,54,,Rural,1
Desminado militar en operaciones,HUILA,GIGANTE,GIGANTE,2004,7,incidente,41306,41,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,MEDELLÍN,MEDELLÍN,2004,7,incidente,5001,5,,Rural,1
Desminado militar en operaciones,SUCRE,MORROA,MORROA,2004,7,incidente,70473,70,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,CARACOLÍ,CARACOLÍ,2004,7,incidente,5142,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,NARIÑO,NARIÑO,2004,7,incidente,5483,5,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,TIBÚ,TIBÚ,2004,4,incidente,54810,54,,Rural,1
Desminado militar en operaciones,NARIÑO,LEIVA,LEIVA,2004,4,incidente,52405,52,,Rural,1
Desminado militar en operaciones,META,MESETAS,MESETAS,2004,4,incidente,50330,50,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2004,4,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2004,4,incidente,18150,18,,Rural,1
Desminado militar en operaciones,META,LA MACARENA,LA MACARENA,2004,4,incidente,50350,50,,Rural,1
Desminado militar en operaciones,GUAVIARE,CALAMAR,CALAMAR,2004,4,incidente,95015,95,,Rural,1
Desminado militar en operaciones,GUAVIARE,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,2004,4,incidente,95001,95,,Rural,1
Desminado militar en operaciones,ARAUCA,ARAUCA,ARAUCA,2004,4,incidente,81001,81,,Rural,1
Desminado militar en operaciones,CHOCO,UNGUÍA,BALBOA,2004,4,incidente,27800,27,,Rural,1
Desminado militar en operaciones,ARAUCA,TAME,TAME,2004,4,incidente,81794,81,,Rural,1
Desminado militar en operaciones,META,LA MACARENA,LA MACARENA,2004,4,incidente,50350,50,,Rural,1
Desminado militar en operaciones,CESAR,PUEBLO BELLO,PUEBLO BELLO,2004,4,incidente,20570,20,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2004,4,incidente,18410,18,,Rural,1
Desminado militar en operaciones,GUAVIARE,MIRAFLORES,MIRAFLORES,2004,4,incidente,95200,95,,Rural,1
Desminado militar en operaciones,META,URIBE,URIBE,2004,4,incidente,50370,50,,Rural,1
Desminado militar en operaciones,META,LA MACARENA,LA MACARENA,2004,4,incidente,50350,50,,Rural,1
Desminado militar en operaciones,META,LA MACARENA,LA MACARENA,2004,4,incidente,50350,50,,Rural,1
Desminado militar en operaciones,ARAUCA,TAME,TAME,2004,4,incidente,81794,81,,Rural,1
Desminado militar en operaciones,GUAVIARE,MIRAFLORES,MIRAFLORES,2004,4,incidente,95200,95,,Rural,1
Desminado militar en operaciones,GUAVIARE,MIRAFLORES,MIRAFLORES,2004,4,incidente,95200,95,,Rural,1
Desminado militar en operaciones,GUAVIARE,MIRAFLORES,MIRAFLORES,2004,4,incidente,95200,95,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2004,4,incidente,18753,18,,Rural,1
Desminado militar en operaciones,ARAUCA,ARAUCA,ARAUCA,2004,4,incidente,81001,81,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2004,4,incidente,18150,18,,Rural,1
Desminado militar en operaciones,ARAUCA,TAME,TAME,2004,4,incidente,81794,81,,Rural,1
Desminado militar en operaciones,META,MESETAS,MESETAS,2004,4,incidente,50330,50,,Rural,1
Desminado militar en operaciones,CUNDINAMARCA,CABRERA,CABRERA,2004,4,incidente,25120,25,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,GIRALDO,GIRALDO,2004,7,incidente,5306,5,,Rural,1
Desminado militar en operaciones,BOLIVAR,SAN PABLO,SAN PABLO,2004,7,incidente,13670,13,,Rural,1
Desminado militar en operaciones,SANTANDER,CALIFORNIA,CALIFORNIA,2004,7,incidente,68132,68,,Rural,1
Desminado militar en operaciones,GUAVIARE,EL RETORNO,EL RETORNO,2004,4,incidente,95025,95,,Rural,1
Desminado militar en operaciones,ARAUCA,TAME,TAME,2004,3,incidente,81794,81,,Rural,1
Desminado militar en operaciones,NARIÑO,TUMACO,TUMACO,2004,4,incidente,52835,52,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2004,5,incidente,5361,5,,Rural,1
Desminado militar en operaciones,GUAVIARE,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,2004,3,incidente,95001,95,,Rural,1
Desminado militar en operaciones,CAUCA,CALDONO,CALDONO,2004,3,incidente,19137,19,,Rural,1
Desminado militar en operaciones,CUNDINAMARCA,YACOPÍ,YACOPÍ,2004,3,incidente,25885,25,,Rural,1
Desminado militar en operaciones,CAUCA,MIRANDA,MIRANDA,2004,4,incidente,19455,19,,Rural,1
Desminado militar en operaciones,GUAVIARE,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,2004,4,incidente,95001,95,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2004,7,incidente,13244,13,,Rural,1
Desminado militar en operaciones,ARAUCA,SARAVENA,SARAVENA,2004,7,incidente,81736,81,,Rural,1
Desminado militar en operaciones,BOYACA,CHITA,CHITA,2004,7,incidente,15183,15,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2004,8,incidente,13244,13,,Rural,1
Desminado militar en operaciones,NARIÑO,POLICARPA,POLICARPA,2004,8,incidente,52540,52,,Rural,1
Desminado militar en operaciones,MAGDALENA,SANTA MARTA (Distrito Turístico Cultural E Históri,"DISTRITO TURÍSTICO,CULTURAL E HISTÓRICO DE SANTA M",2004,8,incidente,47001,47,,Rural,1
Desminado militar en operaciones,VAUPES,MITÚ,MITÚ,2004,1,incidente,97001,97,,Rural,1
Desminado militar en operaciones,VAUPES,MITÚ,MITÚ,2004,4,incidente,97001,97,,Rural,1
Desminado militar en operaciones,CASANARE,LA SALINA,LA SALINA,2004,9,incidente,85136,85,,Rural,1
Desminado militar en operaciones,CAUCA,BOLÍVAR,BOLÍVAR,2004,8,incidente,19100,19,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,APARTADÓ,APARTADÓ,2004,8,incidente,5045,5,,Rural,1
Desminado militar en operaciones,CAUCA,BOLÍVAR,BOLÍVAR,2004,8,incidente,19100,19,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,TIBÚ,TIBÚ,2004,8,incidente,54810,54,,Rural,1
Desminado militar en operaciones,SANTANDER,BARRANCABERMEJA,BARRANCABERMEJA,2004,8,incidente,68081,68,,Rural,1
Desminado militar en operaciones,CAUCA,TORIBÍO,TORIBÍO,2004,9,incidente,19821,19,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,TIBÚ,TIBÚ,2004,8,incidente,54810,54,,Rural,1
Desminado militar en operaciones,BOLIVAR,SAN PABLO,SAN PABLO,2004,8,incidente,13670,13,,Rural,1
Desminado militar en operaciones,META,EL CASTILLO,EL CASTILLO,2004,8,incidente,50251,50,,Rural,1
Desminado militar en operaciones,SANTANDER,MATANZA,MATANZA,2004,8,incidente,68444,68,,Rural,1
Desminado militar en operaciones,SANTANDER,MATANZA,MATANZA,2004,8,incidente,68444,68,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,ARBOLEDAS,ARBOLEDAS,2004,8,incidente,54051,54,,Rural,1
Desminado militar en operaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2004,8,incidente,81065,81,,Rural,1
Desminado militar en operaciones,CUNDINAMARCA,LA PALMA,LA PALMA,2004,8,incidente,25394,25,,Rural,1
Desminado militar en operaciones,CAUCA,EL TAMBO,EL TAMBO,2004,8,incidente,19256,19,,Rural,1
Desminado militar en operaciones,CASANARE,LA SALINA,LA SALINA,2004,8,incidente,85136,85,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,PEQUE,PEQUE,2004,8,incidente,5543,5,,Rural,1
Desminado militar en operaciones,SANTANDER,SURATÁ,SURATÁ,2004,9,incidente,68780,68,,Rural,1
Desminado militar en operaciones,CAUCA,MORALES,MORALES,2004,9,incidente,19473,19,,Rural,1
Desminado militar en operaciones,BOLIVAR,SAN PABLO,SAN PABLO,2004,9,incidente,13670,13,,Rural,1
Desminado militar en operaciones,CAUCA,SOTARÁ,PAISPAMBA,2004,9,incidente,19760,19,,Rural,1
Desminado militar en operaciones,CAUCA,PURACÉ,PURACÉ,2004,9,incidente,19585,19,,Rural,1
Desminado militar en operaciones,CASANARE,YOPAL,YOPAL,2004,8,incidente,85001,85,,Rural,1
Desminado militar en operaciones,BOLIVAR,MORALES,MICO AHUMADO,2004,9,incidente,13473,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,SAN PABLO,SAN PABLO,2004,9,incidente,13670,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2004,9,incidente,13244,13,,Rural,1
Desminado militar en operaciones,CUNDINAMARCA,EL PEÑÓN,EL PEÑÓN,2004,8,incidente,25258,25,,Rural,1
Desminado militar en operaciones,SANTANDER,MATANZA,MATANZA,2004,9,incidente,68444,68,,Rural,1
Desminado militar en operaciones,SANTANDER,LA BELLEZA,LA BELLEZA,2004,9,incidente,68377,68,,Rural,1
Desminado militar en operaciones,VALLE DEL CAUCA,PALMIRA,PALMIRA,2004,9,incidente,76520,76,,Rural,1
Desminado militar en operaciones,SANTANDER,SURATÁ,SURATÁ,2004,9,incidente,68780,68,,Rural,1
Desminado militar en operaciones,SANTANDER,RIONEGRO,MISIJUAY,2004,9,incidente,68615,68,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2004,9,incidente,5361,5,,Rural,1
Desminado militar en operaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2004,9,incidente,81065,81,,Rural,1
Desminado militar en operaciones,HUILA,NEIVA,NEIVA,2004,9,incidente,41001,41,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,REMEDIOS,REMEDIOS,2004,11,incidente,5604,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,REMEDIOS,REMEDIOS,2004,11,incidente,5604,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,REMEDIOS,REMEDIOS,2004,11,incidente,5604,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,VEGACHÍ,VEGACHÍ,2004,11,incidente,5858,5,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,2004,11,incidente,86568,86,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2004,11,incidente,18410,18,,Rural,1
Desminado militar en operaciones,BOYACA,CHITA,CHITA,2004,12,incidente,15183,15,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,VEGACHÍ,VEGACHÍ,2004,11,incidente,5858,5,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2004,12,incidente,18410,18,,Rural,1
Desminado militar en operaciones,META,VISTAHERMOSA,PUERTO LUCAS,2004,12,incidente,50711,50,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,SONSÓN,SONSÓN,2005,5,incidente,5756,5,,Rural,1
Desminado militar en operaciones,META,ACACÍAS,ACACÍAS,2005,5,incidente,50006,50,,Rural,1
Desminado militar en operaciones,META,PUERTO RICO,PUERTO RICO,2005,5,incidente,50590,50,,Rural,1
Desminado militar en operaciones,SANTANDER,ZAPATOCA,ZAPATOCA,2005,5,incidente,68895,68,,Rural,1
Desminado militar en operaciones,META,PUERTO RICO,PUERTO RICO,2005,5,incidente,50590,50,,Rural,1
Desminado militar en operaciones,ARAUCA,ARAUCA,ARAUCA,2005,5,incidente,81001,81,,Rural,1
Desminado militar en operaciones,META,PUERTO GAITÁN,PUERTO GAITÁN,2005,5,incidente,50568,50,,Rural,1
Desminado militar en operaciones,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2005,5,incidente,18150,18,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,VALDIVIA,VALDIVIA,2005,7,incidente,5854,5,,Rural,1
Desminado militar en operaciones,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2005,7,incidente,23580,23,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,VALDIVIA,VALDIVIA,2004,3,incidente,5854,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,SONSÓN,SONSÓN,2006,6,incidente,5756,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,LA UNIÓN,LA UNIÓN,2006,6,incidente,5400,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,CARMEN DE VIBORAL,EL CARMEN DE VIBORAL,2006,6,incidente,5148,5,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,2006,6,incidente,86568,86,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2003,11,incidente,13244,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2005,9,incidente,13244,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2003,11,incidente,13244,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2005,8,incidente,13244,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2003,11,incidente,13244,13,,Rural,1
Desminado militar en operaciones,BOYACA,PISVA,PISBA,2007,3,incidente,15550,15,,Rural,1
Desminado militar en operaciones,META,PUERTO RICO,PUERTO RICO,2007,3,incidente,50590,50,,Rural,1
Desminado militar en operaciones,META,VISTAHERMOSA,VISTAHERMOSA,2007,3,incidente,50711,50,,Rural,1
Desminado militar en operaciones,META,PUERTO RICO,PUERTO RICO,2007,3,incidente,50590,50,,Rural,1
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2007,3,incidente,73555,73,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,TIBÚ,TIBÚ,2007,3,incidente,54810,54,,Rural,1
Desminado militar en operaciones,CAUCA,PIAMONTE,PIAMONTE,2007,3,incidente,19533,19,,Rural,1
Desminado militar en operaciones,META,PUERTO RICO,PUERTO RICO,2007,3,incidente,50590,50,,Rural,1
Desminado militar en operaciones,META,MESETAS,MESETAS,2007,3,incidente,50330,50,,Rural,1
Desminado militar en operaciones,BOLIVAR,RÍOVIEJO,RÍO VIEJO,2007,3,incidente,13600,13,,Rural,1
Desminado militar en operaciones,META,VISTAHERMOSA,VISTAHERMOSA,2007,9,incidente,50711,50,,Rural,1
Desminado militar en operaciones,META,PUERTO RICO,PUERTO RICO,2007,10,incidente,50590,50,,Rural,1
Desminado militar en operaciones,CAUCA,ARGELIA,ARGELIA,2007,10,incidente,19050,19,,Rural,1
Desminado militar en operaciones,SUCRE,OVEJAS,OVEJAS,2007,3,incidente,70508,70,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2007,6,incidente,13244,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2007,6,incidente,13244,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2007,6,incidente,13244,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2007,6,incidente,13244,13,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2007,6,incidente,13244,13,,Rural,1
Desminado militar en operaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2007,11,incidente,81065,81,,Rural,1
Desminado militar en operaciones,CAUCA,TORIBÍO,TORIBÍO,2007,11,incidente,19821,19,,Rural,1
Desminado militar en operaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2007,11,incidente,81065,81,,Rural,1
Desminado militar en operaciones,META,MESETAS,MESETAS,2007,11,incidente,50330,50,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,EL TARRA,EL TARRA,2007,11,incidente,54250,54,,Rural,1
Desminado militar en operaciones,VALLE DEL CAUCA,BUENAVENTURA,BUENAVENTURA,2007,11,incidente,76109,76,,Rural,1
Desminado militar en operaciones,CAUCA,TORIBÍO,TORIBÍO,2007,11,incidente,19821,19,,Rural,1
Desminado militar en operaciones,CAUCA,CALOTO,CALOTO,2007,11,incidente,19142,19,,Rural,1
Desminado militar en operaciones,CASANARE,AGUAZUL,AGUAZUL,2007,11,incidente,85010,85,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,2007,11,incidente,86568,86,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2004,9,incidente,5361,5,,Rural,1
Desminado militar en operaciones,META,MESETAS,MESETAS,2004,9,incidente,50330,50,,Rural,1
Desminado militar en operaciones,SANTANDER,SURATÁ,SURATÁ,2004,9,incidente,68780,68,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,SAN LUIS,SAN LUIS,2004,9,incidente,5660,5,,Rural,1
Desminado militar en operaciones,BOYACA,CHITA,CHITA,2004,9,incidente,15183,15,,Rural,1
Desminado militar en operaciones,META,EL CASTILLO,EL CASTILLO,2004,9,incidente,50251,50,,Rural,1
Desminado militar en operaciones,MAGDALENA,CIÉNAGA,CIÉNAGA,2004,9,incidente,47189,47,,Rural,1
Desminado militar en operaciones,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,2004,9,incidente,86568,86,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,NARIÑO,NARIÑO,2002,3,incidente,5483,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2004,7,incidente,5361,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,FRONTINO,FRONTINO,2004,6,incidente,5284,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,URRAO,URRAO,2004,7,incidente,5847,5,,Rural,1
Desminado militar en operaciones,CAUCA,SANTA ROSA,SANTA ROSA,2004,9,incidente,19701,19,,Rural,1
Desminado militar en operaciones,CAUCA,LA VEGA,GUACHICONO,2004,9,incidente,19397,19,,Rural,1
Desminado militar en operaciones,CAUCA,SAN SEBASTIÁN,SAN SEBASTIÁN,2004,4,incidente,19693,19,,Rural,1
Desminado militar en operaciones,CAQUETA,EL PAUJIL,EL PAUJIL,2004,10,incidente,18256,18,,Rural,1
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2004,10,incidente,18753,18,,Rural,1
Desminado militar en operaciones,CUNDINAMARCA,MEDINA,MEDINA,2004,10,incidente,25438,25,,Rural,1
Desminado militar en operaciones,SANTANDER,SURATÁ,SURATÁ,2004,10,incidente,68780,68,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ALEJANDRÍA,ALEJANDRÍA,2004,10,incidente,5021,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,SAN LUIS,SAN LUIS,2004,10,incidente,5660,5,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA UNIÓN PENEYA,2004,10,incidente,18410,18,,Rural,1
Desminado militar en operaciones,CAUCA,SANTA ROSA,SANTA ROSA,2004,10,incidente,19701,19,,Rural,1
Desminado militar en operaciones,SANTANDER,SURATÁ,SURATÁ,2004,10,incidente,68780,68,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ITUANGO,ITUANGO,2004,10,incidente,5361,5,,Rural,1
Desminado militar en operaciones,NORTE DE SANTANDER,TIBÚ,TIBÚ,2004,10,incidente,54810,54,,Rural,1
Desminado militar en operaciones,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2004,10,incidente,13244,13,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,ANORÍ,ANORÍ,2004,10,incidente,5040,5,,Rural,1
Desminado militar en operaciones,META,PUERTO LLERAS,PUERTO LLERAS,2004,10,incidente,50577,50,,Rural,1
Desminado militar en operaciones,CAUCA,EL TAMBO,EL TAMBO,2004,10,incidente,19256,19,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,TOLEDO,TOLEDO,2004,10,incidente,5819,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,SONSÓN,SONSÓN,2004,9,incidente,5756,5,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,SAN LUIS,SAN LUIS,2004,9,incidente,5660,5,,Rural,1
Desminado militar en operaciones,MAGDALENA,FUNDACIÓN,FUNDACIÓN,2004,11,incidente,47288,47,,Rural,1
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,2004,11,incidente,18410,18,,Rural,1
Desminado militar en operaciones,HUILA,ISNOS,SAN JOSÉ DE ISNOS,2004,10,incidente,41359,41,,Rural,1
Desminado militar en operaciones,ANTIOQUIA,SAN LUIS,SAN LUIS,2004,10,incidente,5660,5,,Rural,1
