Event Date,Number of Victims,State,City,Location,Authorship,Source,Lat,Lon,Address
1992-06-11,6,Boyacá,Somondoco,Cabecera Municipal,Grupos Paramilitares,Boletín Justicia y Paz Vol. 5 No 2 Pp.97 Enterrar y Callar Vol. 2 Pp. 105,4.985763,-73.43302,"Somondoco, Somondoco, Boyaca, Colombia"
1981-10-23,8,Antioquia,Sonson,"Caserío La Mesa-Veredas La Mesa, La Danta y Mulatos",Guerrilla-FARC ,Enterrar y Callar Pp. 79 El Tiempo. 26.10.1981: 1A y 3A ,5.712002,-75.309798,"Sonsón, Sonsón, Antioquia, Colombia"
1996-08-24,6,Antioquia,Sonson,Cabecera Municipal y Vereda La Paloma,Grupos Paramilitares,Noche y Niebla # 1 Pp.  35 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,5.712002,-75.309798,"Sonsón, Sonsón, Antioquia, Colombia"
1998-10-22,4,Antioquia,Sonson,Vereda Manzanares,Grupos Paramilitares,En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia Pp. 250,5.712002,-75.309798,"Sonsón, Sonsón, Antioquia, Colombia"
2001-12-10,4,Antioquia,Sonson,Cabecera Municipal y Caserío Rio Arriba,Guerrilla-FARC ,Noche y Niebla # 22 Pp. 87,5.712002,-75.309798,"Sonsón, Sonsón, Antioquia, Colombia"
2003-02-22,4,Antioquia,Sonson,Corregimiento La Danta,Guerrilla-FARC ,Noche y Niebla # 27 Pp. 97,5.712002,-75.309798,"Sonsón, Sonsón, Antioquia, Colombia"
1996-12-07,4,Antioquia,Sopetran,Sitio Tafetanes,Grupos Paramilitares,Noche y Niebla # 2 Pp. 59 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 172,6.501534,-75.743398,"Sopetrán, Sopetrán, Antioquia, Colombia"
1992-02-27,7,Cauca,Sotara,Corregimiento Mojarras y Vereda Corralejas,Grupo Armado No Identificado,Boletín Justicia y Paz Vol. 5 No 1 Pp. 52 Enterrar y Callar Vol. 2 Pp. 116,2.2781525,-76.5950555,"Sotara, Cauca Department, Colombia"
1993-02-27,4,Cauca,Sotara,Vereda Novilleros,Guerrilla No Identificada,Boletín Informativo Justicia y Paz Vol. 6 No 1 Pp. 64,2.2781525,-76.5950555,"Sotara, Cauca Department, Colombia"
1994-02-13,4,Cauca,Sotara,Corregimiento Chapa,Grupo Armado No Identificado,Boletin Justicia y Paz Vol 7 No 1 Pp. 56,2.2781525,-76.5950555,"Sotara, Cauca Department, Colombia"
1994-03-08,4,Cauca,Sotara,Sitio Los Cedros,Grupo Armado No Identificado,Boletin Justicia y Paz Vol 7 No 1 Pp. 92,2.2781525,-76.5950555,"Sotara, Cauca Department, Colombia"
2007-02-07,6,Cauca,Sotara,Vereda Antomoreno,Fuerza Pública-Ejército Nacional,Noche y Niebla # 35 Pp. 201,2.2781525,-76.5950555,"Sotara, Cauca Department, Colombia"
2000-12-03,4,Cauca,Suarez,IPD La Betulia-Veredas Unión Olivares y San Pablo,Grupos Paramilitares,Noche y Niebla # 18 Pp. 178 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 341,2.9543832,-76.6954089,"Suarez, Suárez, Cauca Department, Colombia"
1993-09-03,7,Huila,Suaza,Cabecera Municipal,Fuerza Pública-Ejército Nacional,Boletín Informativo Justicia y Paz Vol. 6 No 3 Pp. 77 Enterrar y Callar Vol. 2 Pp. 158,1.97688,-75.794971,"Suaza, Suaza, Huila, Colombia"
2003-03-18,6,Huila,Suaza,Vía a Guadalupe,Grupos Paramilitares,Noche y Niebla # 27 Pp. 137 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,1.97688,-75.794971,"Suaza, Suaza, Huila, Colombia"
1989-08-27,10,Santander,Sucre,Vereda Loma Candela,Guerrilla-FARC ,Boletín Justicia y Paz Vol. 2 No 3 Pp. 58 Enterrar y Callar Vol. 2 Pp. 201,5.9184599,-73.791593,"Sucre, Sucre, Santander Department, Colombia"
1988-12-20,8,Caldas,Supia,Zona Rural,Guerrilla-EPL ,Boletín Justicia y Paz Vol. 1 No 4 Pp. 79 Enterrar y Callar Vol. 2 Pp. 107,5.45589,-75.650401,"Supía, Supía, Caldas, Colombia"
2000-12-08,4,Caldas,Supia,Zona Rural,Grupos Paramilitares,Noche y Niebla # 18 Pp. 186 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 142,5.45589,-75.650401,"Supía, Supía, Caldas, Colombia"
2003-02-06,4,Caldas,Supia,Vereda Caracoli,Grupo Armado No Identificado,Noche y Niebla # 27 Pp. 76,5.45589,-75.650401,"Supía, Supía, Caldas, Colombia"
2003-04-02,6,Santander,Surata,Vereda Las Abejas del Páramo,Grupos Paramilitares,"Noche y Niebla # 27 Pp. 160 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Audiencia de Imputación William Gallardo Jaimes, 21 de Septiembre de 2009",7.366515,-72.983983,"Surata, Suratá, Santander Department, Colombia"
1980-10-24,5,Arauca,Tame,IPD La Arabia,Fuerza Pública-Ejército Nacional,Enterrar y Callar Pp. 89 Boletín de Prensa CPDH. Noviembre de 1980,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
1989-08-15,5,Arauca,Tame,IP Fortul,Fuerza Pública-Ejército Nacional,"Enterrar y Callar Vol. 2 Pp. 89 Boletín de Prensa, CPDH, Octubre de 1989",6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
1994-10-30,4,Arauca,Tame,IP Corocito Macagua,Guerrilla-ELN ,Policía Nacional. Procesado por Observatorio de Derechos Humanos y DIH Boletín Justicia y Paz Vol 7 No 4 Pp. 41,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
1996-07-21,7,Arauca,Tame,Vía Arauca-Bogotá,Guerrilla-FARC ,Noche y Niebla # 1 Pp. 61,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
1998-11-20,5,Arauca,Tame,Caserío La Cabuya,Grupos Paramilitares,Noche y Niebla # 10 Pp. 72-73 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 254 Policía Nacional. Procesado por Observatorio de Derechos Humanos y DIH,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
2002-06-03,6,Arauca,Tame,Vereda Rincon Hondo,Guerrilla-FARC ,Noche y Niebla # 24 Pp. 96,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
2003-01-03,5,Arauca,Tame,IP Betoyes-Veredas El Botalón y El Pesebre,Guerrilla-ELN ,Noche y Niebla # 27 Pp. 28,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
2003-01-06,4,Arauca,Tame,Vereda El Pesebre,Grupos Paramilitares,Noche y Niebla # 27 Pp. 30,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
2003-04-01,5,Arauca,Tame,Vereda Carraos,Grupos Paramilitares,Noche y Niebla # 27 Pp. 159-160 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
2003-04-30,4,Arauca,Tame,Vereda La Soledad,Grupo Armado No Identificado,Noche y Niebla # 27 Pp. 199,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
2003-05-05,4,Arauca,Tame,IP Betoyes,Fuerza Pública-Ejército Nacional,Noche y Niebla # 27 Pp. 210,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
2004-05-20,11,Arauca,Tame,"Veredas Flor Amarillo, Los Andes, Piñalito, Los Andes, Cravo Charo, Barcelona, La Primavera y Rincon Hondo- Caserio Botalón",Grupos Paramilitares,Noche y Niebla # 29 Pp. 210,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
2004-12-31,16,Arauca,Tame,IP San Salvador,Grupo Armado No Identificado,Noche y Niebla # 30 Pp. 282,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
1999-05-02,4,Antioquia,Tamesis,Vereda La Matilde y Corregimiento San Pablo,Grupos Paramilitares,Noche y Niebla # 12 Pp. 68-69 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida,5.664999,-75.714701,"Támesis, Támesis, Antioquia, Colombia"
2000-05-15,5,Antioquia,Tamesis,Veredas La Alacena y Riofrio & Casco Urbano,Grupos Paramilitares,Noche y Niebla # 16 Pp. 119 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,5.664999,-75.714701,"Támesis, Támesis, Antioquia, Colombia"
2001-04-15,19,Antioquia,Taraza,Corregimiento La Caucana,Guerrilla-FARC ,Noche y Niebla # 20 Pp. 62,7.583191,-75.399966,"Tarazá, Tarazá, Antioquia, Colombia"
1989-11-09,6,Casanare,Tauramena,Cabecera Municipal-Vereda La Guaira,Guerrilla-ELN ,Boletín Justicia y Paz Vol. 2 No 4 Pp. 48,5.0106849,-72.750495,"Tauramena, Tauramena, Casanare, Colombia"
1990-10-03,9,Casanare,Tauramena,Cabecera Municipal-Vereda El Oso,Fuerza Pública-Ejército Nacional,Boletín Justicia y Paz Vol 3 No 4 Pp. 10,5.0106849,-72.750495,"Tauramena, Tauramena, Casanare, Colombia"
2000-01-22,6,Magdalena,Tenerife,Corregimiento Piedras de Moler,Guerrilla-FARC ,Noche y Niebla # 15 Pp. 29-30,9.898413,-74.858425,"Tenerife, Tenerife, Magdalena, Colombia"
1985-05-03,5,Norte de Santander,Teorama,Vereda Vijagual-Sitio El Aserrío,Fuerza Pública-Grupos Paramilitares,Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Norte de Santander Pp. 153,8.437521,-73.2869429,"Teorama, Teorama, Norte de Santander, Colombia"
1992-11-22,7,Norte de Santander,Teorama,Cabecera Municipal,Fuerza Pública-Policía Nacional,Boletín Justicia y Paz Vol 5 No 4 Actualizaciones Enterrar y Callar Vol. 2 Pp. 174 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Norte de Santander,8.437521,-73.2869429,"Teorama, Teorama, Norte de Santander, Colombia"
1995-09-11,4,Norte de Santander,Teorama,Zona Rural,Grupo Armado No Identificado,Policía Nacional. Procesado por Observatorio de Derechos Humanos y DIH Boletín Justicia y Paz Vol 8 No 3 Pp. 92,8.437521,-73.2869429,"Teorama, Teorama, Norte de Santander, Colombia"
2002-03-31,4,Norte de Santander,Teorama,Vereda San Jacinto,Grupo Armado No Identificado,Noche y Niebla # 23 Pp. 127,8.437521,-73.2869429,"Teorama, Teorama, Norte de Santander, Colombia"
2002-04-15,5,Norte de Santander,Teorama,IPD La Cecilia,Grupos Paramilitares,Noche y Niebla # 24 Pp. 24 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-1997,8.437521,-73.2869429,"Teorama, Teorama, Norte de Santander, Colombia"
2002-05-11,5,Cundinamarca,Tibacuy,IPM Cumaca,Guerrilla-FARC ,Noche y Niebla # 24 Pp. 57,4.347837,-74.45254,"Tibacuy, Tibacuy, Cundinamarca, Colombia"
1988-05-03,4,Norte de Santander,Tibu,,Agente Extranjero-Guardia Nacional Venezolana,Boletín Justicia y Paz Vol. 1 No 2 Pp. 30 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Norte de Santander,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
1989-08-06,4,Norte de Santander,Tibu, IPD Caño Victoria-Vereda Campo Dos,Guerrilla-ELN ,Boletín Justicia y Paz Vol. 2 No 3 Pp. 53 Enterrar y Callar Vol. 2 Pp. 174 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Norte de Santander,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
1995-11-03,5,Norte de Santander,Tibu,Vereda J-25,Grupos Paramilitares,Boletín Justicia y Paz Vol 8 No 4 Pp. 60 Policía Nacional. Procesado por Observatorio de Derechos Humanos y DIH Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Norte de Santander,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
1998-09-28,5,Norte de Santander,Tibu,Vía a IP La Gabarra Km 18,Grupo Armado No Identificado,Noche y Niebla # 9 Pp. 97 Colombia Nunca Más. Crimenes de Lesa Humanidad Zona 5 Norte de Santander,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
1999-05-29,7,Norte de Santander,Tibu,Corregimiento La Gabarra-Vereda La Carbonera,Grupos Paramilitares,"Noche y Niebla # 12 Pp. 89-90 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 267 Versión Libre Salvatore Mancuso. Medellin, 16 de Enero de 2007. Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida Pp. 118 Audiencia de Imputación Isaias Montes Hernández, alias ""Junior"" ó ""Mauricio"".  Audiencia de Legalización de Cargos Jorge Iván Laverde Zapata, alias ""El Iguano"", 18 de Junio de 2009",8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
1999-06-14,4,Norte de Santander,Tibu,Corregimiento Versalles y Pacheli,Grupos Paramilitares,Noche y Niebla # 12 Pp. 107 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
1999-06-17,9,Norte de Santander,Tibu,Sitio Puente Socuavo,Grupos Paramilitares,"Noche y Niebla # 12 Pp. 110 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 267 Audiencia de Imputación Isaias Montes hernández, alias ""Junior"" ó ""Mauricio""",8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
1999-07-17,11,Norte de Santander,Tibu,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 13 Pp. 58-59 Versión Libre de Salvatore Mancuso el 16 de Enero de 2009 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Policía Nacional. Procesado por Observatorio de Derechos Humanos y DIH Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida Pp. 121,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
1999-07-31,6,Norte de Santander,Tibu,Corregimiento La Gabarra-Veredas Los Cuervos y Barranca,Grupos Paramilitares,"Noche y Niebla # 13 Pp. 71 Versión Libre Salvatore Mancuso. Medellin, 16 de Enero de 2007 Defensoría del Pueblo. Masacres ocurridas en Colombia Luz para la Vida Pp. 122",8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
1999-08-21,32,Norte de Santander,Tibu,Corregimientos La Gabarra-Vereda Caño Lapa y Campo Dos & Caserío Petrolea,Grupos Paramilitares,Noche y Niebla # 13 Versión Libre de Salvatore Mancuso el 16 de Enero de 2009 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Policía Nacional. Procesado por Observatorio de Derechos Humanos y DIH Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida Pp. 123,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2000-02-06,4,Norte de Santander,Tibu,Sitio La Cacaotera y Vía a IP La Gabarra,Grupo Armado No Identificado,Noche y Niebla # 15 Pp. 6  ,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2000-03-20,5,Norte de Santander,Tibu,Corregimiento La Gabarra,Guerrilla-FARC ,Noche y Niebla # 15 Pp. 169 Policía Nacional. Procesado por Observatorio de Derechos Humanos,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2000-04-06,25,Norte de Santander,Tibu,Cabecera Municipal,Grupos Paramilitares,"Noche y Niebla # 16 Pp. 60 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Policía Nacional. Procesado por Observatorio de Derechos Humanos y DIH Versión Libre Isaias Montes Hernández, alias ""Junior"" ó ""Mauricio""",8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2000-05-02,4,Norte de Santander,Tibu,Río Nuevo Presidente,Grupos Paramilitares,Noche y Niebla # 16 Pp. 100,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2000-07-01,4,Norte de Santander,Tibu,Corregimiento La Gabarra,Grupos Paramilitares,"Noche y Niebla # 17 Pp. 46 Versión Libre Isaias Montes Hernández, alias ""Junior"" ó ""Mauricio""",8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2000-07-29,7,Norte de Santander,Tibu,Corregimiento La Gabarra-Vereda Las Indias,Guerrilla-FARC ,Noche y Niebla # 17 Pp. 99 Policía Nacional. Procesado por Observatorio de Derechos Humanos y DIH,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2000-09-17,7,Norte de Santander,Tibu,Corregimiento La Gabarra-Vereda La Paz,Grupos Paramilitares,Noche y Niebla # 17 Pp. 213,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2001-07-11,6,Norte de Santander,Tibu,Veredas Las Indias y Caño María,Guerrilla Conjunta-FARC y ELN,Noche y Niebla # 21 Pp. 45,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2001-08-14,4,Norte de Santander,Tibu,Vereda Las Indias,Grupo Armado No Identificado,Noche y Niebla # 21 Pp. 115,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2001-09-01,7,Norte de Santander,Tibu,Vereda La Perla,Grupo Armado No Identificado,Noche y Niebla # 21 Pp. 157,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2001-09-05,10,Norte de Santander,Tibu,Corregimiento La Gabarra,Grupos Paramilitares,Noche y Niebla # 21 Pp. 164,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2001-10-20,7,Norte de Santander,Tibu,Corregimiento La Gabarra,Grupo Armado No Identificado,Noche y Niebla # 22 Pp. 26,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2001-12-02,7,Norte de Santander,Tibu,Corregimiento La Gabarra-Vereda La Cuarenta,Guerrilla-FARC ,Noche y Niebla # 22 Pp. 80,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2001-12-22,14,Norte de Santander,Tibu,Vereda Marquetalia,Grupos Paramilitares,Noche y Niebla # 22 Pp. 99,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2001-12-25,6,Norte de Santander,Tibu,Corregimiento Campo Dos,Grupo Armado No Identificado,Noche y Niebla # 22 Pp. 100,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2002-02-04,4,Norte de Santander,Tibu,Vereda La Angalia,Grupos Paramilitares,Noche y Niebla # 23 Pp. 50 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2002-02-22,6,Norte de Santander,Tibu,Corregimiento La Gabarra,Grupo Armado No Identificado,Noche y Niebla # 23 Pp. 74,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2002-03-16,4,Norte de Santander,Tibu,Vía a IP La Gabarra,Guerrilla-ELN ,Noche y Niebla # 23 Pp. 108,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2002-07-22,8,Norte de Santander,Tibu,Corregimiento Paccelly-Vereda El Progreso,Guerrilla-FARC ,Noche y Niebla # 25 Pp. 29,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2002-08-11,7,Norte de Santander,Tibu,Sitio Caño Eusebio,Guerrilla-FARC ,Noche y Niebla # 25 Pp. 56,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2003-03-18,4,Norte de Santander,Tibu,Caserío Aeropuerto La Pista,Grupos Paramilitares,Noche y Niebla # 27 Pp. 139 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2004-06-15,34,Norte de Santander,Tibu,Corregimiento La Gabarra,Guerrilla-FARC ,Noche y Niebla # 29 Pp. 246-247,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
2004-08-11,9,Norte de Santander,Tibu,Corregimiento Paccelly,Guerrilla-FARC ,Noche y Niebla # 30 Pp. 109-110,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
1985-03-20,4,Córdoba,Tierralta,Corregimiento Tucurá,Guerrilla-FARC ,"Enterrar y Callar Pp. 132 EL TIEMPO, 21 de marzo de 1985, p. 2A; EL HERALDO, 20 de marzo de 1985, p. 11A",8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
1986-04-12,5,Córdoba,Tierralta,Corregimiento Callejas,Guerrilla-EPL ,Enterrar y Callar Pp. 133 El Tiempo 15/04/1986:2A,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
1990-10-25,12,Córdoba,Tierralta,Cabecera Municipal,Grupos Paramilitares,Boletín Justicia y Paz Vol 3 No 4 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 57 Enterrar y Callar Vol. 2 Pp. 134,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
1998-12-09,6,Córdoba,Tierralta,"Corregimiento Crusito-Veredas El Loro, Las Iguanas, Plumilla, Kilómetro 14, La Florida y Las Delicias",Grupos Paramilitares,Noche y Niebla # 10 Pp. 86 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
1998-12-28,20,Córdoba,Tierralta,Caseríos El Diamante y Tobolá,Guerrilla-FARC ,Noche y Niebla # 10 Pp. 96,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
1999-07-14,13,Córdoba,Tierralta,Corregimiento Saiza,Grupos Paramilitares,"Noche y Niebla # 13 Versión Libre Ever Veloza, alias ""HH"". Medellin, 30 de Octubre de 2007 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida Pp. 93-94",8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
1999-09-11,5,Córdoba,Tierralta,Corregimiento Batata-Vereda Murmullo,Guerrilla-FARC ,Noche y Niebla # 13 Pp. 126 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida. Pp. 94,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
2000-02-13,5,Córdoba,Tierralta,Corregimiento Batata-Veredas La Sierpe y Curullo Arriba,Grupos Paramilitares,Noche y Niebla # 15 Pp. 20 Versión Libre de Salvatore Mancuso el 16 de Febrero de 2007 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
2000-09-20,11,Córdoba,Tierralta,Vereda Naín,Grupos Paramilitares,Noche y Niebla # 17 Pp. 219 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
2000-09-21,9,Córdoba,Tierralta,Zona Rural,Fuerza Pública-Grupos Paramilitares,Noche y Niebla # 17 Pp. 220 Versión Libre de Salvatore Mancuso el 16 de Enero de 2007,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
2001-02-01,4,Córdoba,Tierralta,Corregimiento Batata,Guerrilla-FARC ,Noche y Niebla # 19 Pp. 86,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
2001-04-27,6,Córdoba,Tierralta,Corregimiento Batata,Guerrilla-FARC ,Noche y Niebla # 20 Pp. 84,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
2001-05-22,24,Córdoba,Tierralta,Zona Rural,Guerrilla-FARC ,Noche y Niebla # 20 Pp. 141,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
